FUENTE_PAGO,ID_PAGO,FECHA_PAGO,FECHA_REMESA,IDCLIENTE,IDMOROSO,MONTO
MEMO_PAGO_OPERADOR,852061,2021-05-10,2021-05-11,FRANCES_2012,1494,4200
MEMO_PAGO_OPERADOR,869332,2021-07-15,,FRANCES_2012,8727,0
MEMO_PAGO_OPERADOR,781317,2020-06-03,2020-10-27,FRANCES_2012,4223,0
MEMO_PAGO_OPERADOR,780207,2020-05-18,2020-05-28,FRANCES_2012,7952,1835
MEMO_PAGO_OPERADOR,790912,2020-07-20,2020-07-24,FRANCES_2012,5485,1600
MEMO_PAGO_OPERADOR,779162,2020-05-20,2020-05-22,FRANCES_2012,4916,9000
PAGO,1266212,2021-06-29,,BSR_TARDIA,9669,5290
MEMO_PAGO_OPERADOR,864674,2021-07-02,,FRANCES_2012,8759,0
MEMO_PAGO_OPERADOR,774313,2020-05-04,2020-05-04,FRANCES_2012,8890,2000
MEMO_PAGO_OPERADOR,809931,2020-10-21,,FRANCES_2012,3233,0
MEMO_PAGO_OPERADOR,770309,2020-04-08,2020-10-27,FRANCES_2012,7045,0
MEMO_PAGO_OPERADOR,776833,2020-05-10,2020-05-12,FRANCES_2012,5212,8900
MEMO_PAGO_OPERADOR,760262,2020-02-13,2020-02-13,FRANCES_2012,3269,3570
MEMO_PAGO_OPERADOR,806754,2020-10-08,,FRANCES_2012,1117,0
MEMO_PAGO_OPERADOR,818484,2020-11-30,2020-11-30,FRANCES_2012,2053,1900
MEMO_PAGO_OPERADOR,774323,2020-05-04,2020-05-04,FRANCES_2012,2462,150
MEMO_PAGO_OPERADOR,818082,2020-11-27,2020-11-27,FRANCES_2012,1184,3610
MEMO_PAGO_OPERADOR,771178,2020-04-15,2020-04-15,FRANCES_2012,7878,1700
MEMO_PAGO_OPERADOR,849286,2021-04-24,2021-04-26,FRANCES_2012,6605,3100
MEMO_PAGO_OPERADOR,761269,2020-02-18,2020-02-20,BSR_TARDIA,3393,4400
MEMO_PAGO_OPERADOR,763454,2020-02-28,2020-02-28,FRANCES_2012,5358,3000
MEMO_PAGO_OPERADOR,843496,2021-03-19,2021-03-19,FRANCES_2012,5058,13000
MEMO_PAGO_OPERADOR,769110,2020-03-27,2020-10-27,FRANCES_2012,2822,0
MEMO_PAGO_OPERADOR,832370,2021-01-22,2021-01-22,FRANCES_2012,7758,2530
PAGOPOTENCIAL,15600,2020-10-13,,AMEX_PALM,5943,8402
MEMO_PAGO_OPERADOR,849120,2021-04-22,2021-04-23,FRANCES_2012,3384,2360
MEMO_PAGO_OPERADOR,855823,2021-05-17,2021-05-17,FRANCES_2012,3630,9500
MEMO_PAGO_OPERADOR,766365,2020-03-06,2020-03-10,FRANCES_2012,1515,8490
PAGOPOTENCIAL,112423,2021-02-09,,AMEX_PALM,1748,2893.46
PAGOPOTENCIAL,32764,2020-08-14,,AMEX_PELM,1413,5243
PAGOPOTENCIAL,109437,2020-12-14,,HSBC_LEGALES_TEMP,4390,3510
PAGOPOTENCIAL,123694,2021-07-21,,AMEX_PARM,6670,88000
MEMO_PAGO_OPERADOR,785770,2020-06-26,2020-06-29,FRANCES_2012,6710,7300
MEMO_PAGO_OPERADOR,810611,2020-10-27,2020-11-05,HSBC_LEGALES_TEMP,2509,5400
MEMO_PAGO_OPERADOR,824848,2020-12-23,2020-12-28,BSR_TARDIA,8469,5664.61
MEMO_PAGO_OPERADOR,759665,2020-02-10,2020-02-12,HSBC_LEGALES_TEMP,4284,810
OP_BBVA,345,2021-03-18,,FRANCES_2012,1380,67000
PAGOPOTENCIAL,56320,2020-09-01,,AMEX_QRPM,7297,5000
PAGOPOTENCIAL,71723,2020-04-06,,AMEX_PALM,5575,9104.39
PAGOPOTENCIAL,30536,2020-08-13,,HSBC_LEGALES_TEMP,8846,30000
MEMO_PAGO_OPERADOR,845724,2021-04-06,2021-04-12,FRANCES_2012,8904,1000
MEMO_PAGO_OPERADOR,802442,2020-09-15,2020-09-16,FRANCES_2012,7816,2850
MEMO_PAGO_OPERADOR,757444,2020-01-30,2020-01-31,FRANCES_2012,7072,16267
MEMO_PAGO_OPERADOR,803352,2020-09-18,2020-09-21,FRANCES_2012,2567,1600
MEMO_PAGO_OPERADOR,766954,2020-03-11,2020-03-12,FRANCES_2012,4081,4800
MEMO_PAGO_OPERADOR,869017,2021-07-21,2021-07-22,FRANCES_2012,6250,2700
MEMO_PAGO_OPERADOR,812851,2020-11-10,,FRANCES_2012,1744,0
MEMO_PAGO_OPERADOR,838863,2021-03-05,,HSBC_LEGALES14,1357,0
MEMO_PAGO_OPERADOR,799214,2020-09-02,2020-09-02,FRANCES_2012,2697,1350
MEMO_PAGO_OPERADOR,763403,2020-02-28,2020-02-28,FRANCES_2012,7892,6000
PAGOPOTENCIAL,114450,2021-03-16,,HSBC_LEGALES14,3872,6600
MEMO_PAGO_OPERADOR,762714,2020-02-21,2020-02-27,FRANCES_2012,1318,5240
MEMO_PAGO_OPERADOR,761717,2020-02-20,2020-02-20,FRANCES_2012,6504,6440
PAGOPOTENCIAL,111528,2021-01-05,,HSBC_LEGALES14,2202,4190
MEMO_PAGO_OPERADOR,762265,2020-02-21,2020-10-27,FRANCES_2012,9875,0
MEMO_PAGO_OPERADOR,801800,2020-09-11,2020-09-11,FRANCES_2012,8592,3700
MEMO_PAGO_OPERADOR,778927,2020-05-20,2020-05-21,FRANCES_2012,9436,800
MEMO_PAGO_OPERADOR,779853,2020-05-26,2020-05-27,FRANCES_2012,3579,3100
MEMO_PAGO_OPERADOR,789778,2020-07-17,2020-10-27,FRANCES_2012,5275,0
PAGOPOTENCIAL,101202,2020-01-22,,AMEX_PARM,6344,1600
MEMO_PAGO_OPERADOR,864415,2021-06-30,2021-06-30,FRANCES_2012,3157,9200
MEMO_PAGO_OPERADOR,769498,2020-04-02,2020-04-02,FRANCES_2012,4885,17000
MEMO_PAGO_OPERADOR,806973,2020-10-09,2020-10-09,FRANCES_2012,3429,6435
MEMO_PAGO_OPERADOR,804400,2020-09-25,2020-09-28,BSR_TARDIA,2921,3500
MEMO_PAGO_OPERADOR,867275,2021-05-13,,FRANCES_2012,7301,5830
MEMO_PAGO_OPERADOR,777278,2020-05-13,2020-05-13,FRANCES_2012,8626,2841
MEMO_PAGO_OPERADOR,862962,2021-06-15,2021-06-16,FRANCES_2012,8248,24230
MEMO_PAGO_OPERADOR,806190,2020-10-06,,FRANCES_2012,5156,0
MEMO_PAGO_OPERADOR,805085,2020-09-29,2020-09-30,FRANCES_2012,8072,16000
MEMO_PAGO_OPERADOR,824707,2020-12-22,2020-12-23,FRANCES_2012,5231,7240
MEMO_PAGO_OPERADOR,836371,2021-02-08,2021-02-10,FRANCES_2012,9489,2500
MEMO_PAGO_OPERADOR,792639,2020-08-03,2020-08-05,FRANCES_2012,6119,4000
MEMO_PAGO_OPERADOR,810636,2020-10-26,2020-10-27,FRANCES_2012,3855,3110
MEMO_PAGO_OPERADOR,804499,2020-09-25,2020-09-28,FRANCES_2012,6299,900
MEMO_PAGO_OPERADOR,804511,2020-09-25,2020-09-28,FRANCES_2012,5265,2259
MEMO_PAGO_OPERADOR,834386,2021-02-01,2021-02-02,FRANCES_2012,8059,200
MEMO_PAGO_OPERADOR,802578,2020-09-15,2020-09-16,FRANCES_2012,7810,1915
MEMO_PAGO_OPERADOR,862387,2021-06-09,,HSBC_LEGALES14,3091,0
MEMO_PAGO_OPERADOR,811104,2020-10-29,2020-10-29,FRANCES_2012,8574,17400
MEMO_PAGO_OPERADOR,802842,2020-09-17,2020-09-21,BSR_TARDIA,8906,2364
PAGOPOTENCIAL,16218,2020-10-15,,AMEX_PALM,4477,3200
MEMO_PAGO_OPERADOR,752597,2020-01-13,2020-01-14,FRANCES_2012,1586,2000
MEMO_PAGO_OPERADOR,846068,2021-04-12,2021-04-14,FRANCES_2012,9903,5250
MEMO_PAGO_OPERADOR,773133,2020-04-27,2020-04-28,HSBC_LEGALES_TEMP,7937,2480
MEMO_PAGO_OPERADOR,836269,2021-02-09,2021-02-09,FRANCES_2012,6856,3700
MEMO_PAGO_OPERADOR,787893,2020-07-07,2020-07-08,FRANCES_2012,8287,8500
PAGOPOTENCIAL,92405,2020-10-01,,AMEX_PALM,4479,4000
MEMO_PAGO_OPERADOR,827847,2021-01-09,,FRANCES_2012,9035,0
PAGOPOTENCIAL,60098,2020-09-04,,AMEX_PARM,1356,20000
MEMO_PAGO_OPERADOR,755138,2020-01-20,2020-01-21,FRANCES_2012,3476,1900
MEMO_PAGO_OPERADOR,798854,2020-08-31,,FRANCES_2012,9849,0
MEMO_PAGO_OPERADOR,784930,2020-06-22,2020-06-23,FRANCES_2012,2010,2100
MEMO_PAGO_OPERADOR,802481,2020-08-18,2020-09-16,FRANCES_2012,7559,3000
MEMO_PAGO_OPERADOR,805453,2020-09-30,2020-09-30,FRANCES_2012,6476,6530
MEMO_PAGO_OPERADOR,778323,2020-05-18,2020-05-19,FRANCES_2012,6535,4740
MEMO_PAGO_OPERADOR,809456,2020-10-13,,FRANCES_2012,1451,0
MEMO_PAGO_OPERADOR,766293,2020-03-06,2020-03-10,FRANCES_2012,4977,800
PAGOPOTENCIAL,113191,2021-03-09,,HSBC_LEGALES14,4112,11150
MEMO_PAGO_OPERADOR,778861,2020-05-20,2020-05-21,FRANCES_2012,9385,3827
MEMO_PAGO_OPERADOR,798324,2020-08-28,2020-08-28,FRANCES_2012,6234,5252
PAGOPOTENCIAL,117911,2021-05-07,,HSBC_LEGALES14,7478,3200
MEMO_PAGO_OPERADOR,823620,2020-12-16,2020-12-17,BSR_TARDIA,3371,13877.65
MEMO_PAGO_OPERADOR,782971,2020-06-10,2020-06-11,FRANCES_2012,5348,8156
OP_BBVA,272,2021-01-26,1900-01-01,FRANCES_2012,2351,90200
MEMO_PAGO_OPERADOR,864382,2021-06-29,,FRANCES_2012,7679,0
MEMO_PAGO_OPERADOR,802979,2020-09-17,2020-09-18,FRANCES_2012,7838,7000
MEMO_PAGO_OPERADOR,830648,2021-01-15,2021-01-15,FRANCES_2012,4865,2000
MEMO_PAGO_OPERADOR,757287,2020-01-30,2020-01-30,FRANCES_2012,8131,1900
MEMO_PAGO_OPERADOR,795342,2020-08-19,2020-08-19,FRANCES_2012,1511,5800
MEMO_PAGO_OPERADOR,836066,2021-02-08,2021-02-08,FRANCES_2012,5700,200
MEMO_PAGO_OPERADOR,790888,2020-07-23,2020-07-28,BSR_TARDIA,8315,14602
MEMO_PAGO_OPERADOR,821730,2020-12-05,,HSBC_LEGALES_TEMP,7106,0
MEMO_PAGO_OPERADOR,862418,2021-06-10,2021-06-10,HSBC_LEGALES_TEMP,5722,13500
MEMO_PAGO_OPERADOR,840524,2021-03-10,,FRANCES_2012,6380,0
MEMO_PAGO_OPERADOR,767044,2020-03-11,2020-03-12,FRANCES_2012,9320,4000
MEMO_PAGO_OPERADOR,792094,2020-07-30,2020-08-04,BSR_TARDIA,2978,6080.22
MEMO_PAGO_OPERADOR,769855,2020-04-02,2020-04-06,FRANCES_2012,3341,3900
MEMO_PAGO_OPERADOR,786912,2020-06-30,2020-07-02,FRANCES_2012,2021,10000
PAGOPOTENCIAL,77870,2020-07-17,,AMEX_PALM,1420,2500
MEMO_PAGO_OPERADOR,778492,2020-05-15,2020-10-27,FRANCES_2012,5303,0
MEMO_PAGO_OPERADOR,798217,2020-08-28,2020-09-02,BSR_TARDIA,4522,5240
MEMO_PAGO_OPERADOR,803303,2020-09-16,2020-09-21,FRANCES_2012,6806,2200
PAGOPOTENCIAL,109572,2020-12-18,,HSBC_LEGALES14,8927,15000
PAGOPOTENCIAL,112323,2021-02-06,,HSBC_LEGALES14,6443,2000
MEMO_PAGO_OPERADOR,845210,2021-04-05,2021-04-07,FRANCES_2012,3772,2520
MEMO_PAGO_OPERADOR,791576,2020-07-28,2020-07-28,FRANCES_2012,5621,3900
MEMO_PAGO_OPERADOR,778150,2020-05-18,2020-05-18,FRANCES_2012,5105,6000
MEMO_PAGO_OPERADOR,774448,2020-05-04,2020-05-05,FRANCES_2012,6497,5200
MEMO_PAGO_OPERADOR,765107,2020-03-06,2020-03-10,BSR_TARDIA,9652,466.99
PAGOPOTENCIAL,81225,2020-09-23,,AMEX_PARM,6695,20000
MEMO_PAGO_OPERADOR,767213,2020-03-08,2020-03-13,FRANCES_2012,6006,3650
PAGOPOTENCIAL,87215,2020-07-30,,AMEX_PARM,4157,11399.72
MEMO_PAGO_OPERADOR,789844,2020-07-20,2020-10-27,FRANCES_2012,5728,0
MEMO_PAGO_OPERADOR,865218,2021-07-07,,HSBC_LEGALES_TEMP,3003,0
MEMO_PAGO_OPERADOR,865025,2021-07-06,2021-07-06,BSR_TARDIA,4424,5720
PAGOPOTENCIAL,84855,2020-07-28,,HSBC_2019,1644,13180
MEMO_PAGO_OPERADOR,801854,2020-09-11,2020-09-11,FRANCES_2012,7635,2473
MEMO_PAGO_OPERADOR,786646,2020-06-29,2020-06-30,FRANCES_2012,7749,2860
MEMO_PAGO_OPERADOR,760382,2020-02-13,2020-02-13,FRANCES_2012,2059,3475
MEMO_PAGO_OPERADOR,845520,2021-04-09,2021-04-09,FRANCES_2012,1407,11000
MEMO_PAGO_OPERADOR,777408,2020-05-13,2020-05-14,FRANCES_2012,3102,6000
MEMO_PAGO_OPERADOR,828348,2021-01-13,2021-01-15,FRANCES_2012,4182,2500
MEMO_PAGO_OPERADOR,804985,2020-09-28,2020-10-05,BSR_TARDIA,9042,84800
MEMO_PAGO_OPERADOR,843506,2021-03-16,2021-03-19,FRANCES_2012,6122,23000
MEMO_PAGO_OPERADOR,840695,2021-03-11,2021-03-12,FRANCES_2012,8688,3400
MEMO_PAGO_OPERADOR,832216,2021-01-20,2021-01-21,FRANCES_2012,7284,35200
MEMO_PAGO_OPERADOR,862997,2021-06-16,2021-06-16,FRANCES_2012,9877,5800
MEMO_PAGO_OPERADOR,834379,2021-01-29,2021-02-01,FRANCES_2012,2754,5000
MEMO_PAGO_OPERADOR,792387,2020-07-31,2020-07-31,FRANCES_2012,7869,2275
PAGOPOTENCIAL,46219,2020-03-02,,AMEX_PALM,4155,621
MEMO_PAGO_OPERADOR,845930,2021-04-09,2021-04-13,FRANCES_2012,6681,3000
MEMO_PAGO_OPERADOR,810733,2020-10-27,2020-10-27,FRANCES_2012,1323,3910
PAGOPOTENCIAL,109480,2020-12-16,,AMEX_PARM,2471,88300
PAGOPOTENCIAL,51552,2020-06-19,,AMEX_PNCM,2278,393.68
MEMO_PAGO_OPERADOR,770092,2020-04-06,2020-04-13,HSBC_LEGALES_TEMP,4374,1158
MEMO_PAGO_OPERADOR,821667,2020-12-01,,FRANCES_2012,1379,0
MEMO_PAGO_OPERADOR,786292,2020-06-29,2020-06-30,FRANCES_2012,5227,1000
MEMO_PAGO_OPERADOR,783113,2020-06-11,2020-06-12,FRANCES_2012,5238,1700
MEMO_PAGO_OPERADOR,776937,2020-05-11,2020-05-13,FRANCES_2012,1476,6580
MEMO_PAGO_OPERADOR,801934,2020-09-11,,FRANCES_2012,4096,0
MEMO_PAGO_OPERADOR,800283,2020-09-09,2020-09-09,FRANCES_2012,7918,2700
MEMO_PAGO_OPERADOR,786327,2020-05-21,2020-06-30,FRANCES_2012,7012,9000
MEMO_PAGO_OPERADOR,775056,2020-05-07,2020-05-07,FRANCES_2012,8010,4050
MEMO_PAGO_OPERADOR,827752,2021-01-11,2021-01-11,FRANCES_2012,3713,3292
MEMO_PAGO_OPERADOR,761183,2020-02-18,2020-02-18,FRANCES_2012,4017,4940
PAGOPOTENCIAL,91553,2020-09-30,,HSBC_LEGALES_TEMP,4710,2920
MEMO_PAGO_OPERADOR,859624,2021-06-03,2021-06-03,FRANCES_2012,4488,4000
PAGOPOTENCIAL,77505,2020-07-17,,AMEX_PARM,4331,3000
PAGOPOTENCIAL,74021,2020-04-08,,AMEX_PALM,9081,7631.32
MEMO_PAGO_OPERADOR,865090,2021-07-06,2021-07-07,FRANCES_2012,1176,5942
MEMO_PAGO_OPERADOR,806459,2020-10-07,2020-10-09,BSR_TARDIA,7382,16559.09
MEMO_PAGO_OPERADOR,774388,2020-05-04,2020-05-05,FRANCES_2012,8352,9440
PAGOPOTENCIAL,111662,2021-01-18,,AMEX_PNCM,2211,27000
PAGOPOTENCIAL,71737,2020-04-07,,AMEX_PARM,4192,15000
MEMO_PAGO_OPERADOR,807111,2020-10-10,,FRANCES_2012,4108,0
MEMO_PAGO_OPERADOR,771191,2020-04-15,2020-04-16,FRANCES_2012,3142,5700
MEMO_PAGO_OPERADOR,795239,2020-08-18,2020-08-19,FRANCES_2012,6752,3200
MEMO_PAGO_OPERADOR,825407,2020-12-28,2020-12-29,FRANCES_2012,3910,2500
MEMO_PAGO_OPERADOR,794757,2020-08-14,2020-08-14,FRANCES_2012,2749,2200
MEMO_PAGO_OPERADOR,868530,2021-07-16,,FRANCES_2012,1248,0
MEMO_PAGO_OPERADOR,753734,2020-01-17,2020-01-20,FRANCES_2012,1230,4000
MEMO_PAGO_OPERADOR,767908,2020-03-16,2020-10-27,FRANCES_2012,2634,0
PAGOPOTENCIAL,112458,2021-02-10,,HSBC_LEGALES14,2130,19500
PAGOPOTENCIAL,102643,2020-05-26,,AMEX_PARM,1406,83799.87
MEMO_PAGO_OPERADOR,798043,2020-08-27,2020-08-27,FRANCES_2012,5944,5240
MEMO_PAGO_OPERADOR,838668,2021-03-03,2021-03-04,FRANCES_2012,5998,3050
MEMO_PAGO_OPERADOR,769701,2020-04-03,2020-10-27,FRANCES_2012,6764,0
MEMO_PAGO_OPERADOR,811382,2020-10-30,2020-10-30,FRANCES_2012,2036,3500
MEMO_PAGO_OPERADOR,796354,2020-08-24,2020-08-25,FRANCES_2012,3228,6500
MEMO_PAGO_OPERADOR,799024,2020-08-31,,FRANCES_2012,2786,0
MEMO_PAGO_OPERADOR,869366,2021-06-10,,FRANCES_2012,7028,1000
MEMO_PAGO_OPERADOR,818798,2020-12-01,,FRANCES_2012,2195,0
MEMO_PAGO_OPERADOR,782127,2020-06-05,2020-06-09,BSR_TARDIA,1131,15100
MEMO_PAGO_OPERADOR,804216,2020-09-24,2020-09-25,FRANCES_2012,1328,5500
MEMO_PAGO_OPERADOR,827870,2021-01-11,2021-01-12,BSR_TARDIA,9969,18297
PAGOPOTENCIAL,74216,2020-09-18,,AMEX_TNLM,7307,1000
MEMO_PAGO_OPERADOR,771951,2020-04-17,2020-04-21,FRANCES_2012,5913,2720
MEMO_PAGO_OPERADOR,772936,2020-04-24,2020-04-27,FRANCES_2012,8218,2780
MEMO_PAGO_OPERADOR,771478,2020-04-16,2020-04-17,FRANCES_2012,3690,6500
OP_BBVA,552,2021-06-30,1900-01-01,FRANCES_2012,2962,102500
PAGOPOTENCIAL,56157,2020-09-01,,AMEX_PARM,1633,7600
MEMO_PAGO_OPERADOR,773630,2020-04-29,2020-04-29,FRANCES_2012,8207,2100
PAGOPOTENCIAL,85631,2020-07-27,,AMEX_PALM,8430,6180.46
MEMO_PAGO_OPERADOR,750566,2020-01-02,2020-01-03,FRANCES_2012,1414,1945
MEMO_PAGO_OPERADOR,837614,2021-02-23,,BSR_TARDIA,8106,0
MEMO_PAGO_OPERADOR,809730,2020-10-21,2020-10-21,FRANCES_2012,4933,2200
MEMO_PAGO_OPERADOR,863422,2021-06-10,2021-06-22,FRANCES_2012,9637,14000
MEMO_PAGO_OPERADOR,867377,2021-07-15,2021-07-16,FRANCES_2012,3470,8000
MEMO_PAGO_OPERADOR,756044,2020-01-24,2020-01-27,FRANCES_2012,8179,4570
MEMO_PAGO_OPERADOR,862475,2021-06-10,2021-06-10,FRANCES_2012,4547,34000
PAGOPOTENCIAL,105928,2020-11-06,,AMEX_TNLM,4663,2231
MEMO_PAGO_OPERADOR,750656,2020-01-03,2020-10-27,FRANCES_2012,8019,0
MEMO_PAGO_OPERADOR,821639,2020-12-09,2020-12-10,FRANCES_2012,2058,1500
MEMO_PAGO_OPERADOR,789430,2020-07-16,2020-07-17,FRANCES_2012,6057,4000
PAGOPOTENCIAL,116232,2021-04-13,,AMEX_ALHR,1967,10000
MEMO_PAGO_OPERADOR,812790,2020-11-10,,FRANCES_2012,9696,0
PAGOPOTENCIAL,116107,2021-04-08,,HSBC_LEGALES14,6992,1300
MEMO_PAGO_OPERADOR,819371,2020-12-04,2020-12-10,BSR_TARDIA,4205,1400
MEMO_PAGO_OPERADOR,818703,2020-12-01,2020-12-02,FRANCES_2012,2291,13800
MEMO_PAGO_OPERADOR,760654,2020-02-11,2020-02-19,BSR_TARDIA,8784,9000
MEMO_PAGO_OPERADOR,845393,2021-04-08,2021-04-08,FRANCES_2012,9057,3500
MEMO_PAGO_OPERADOR,845079,2021-04-05,2021-04-06,FRANCES_2012,7233,1000
MEMO_PAGO_OPERADOR,845233,2021-04-06,2021-04-07,FRANCES_2012,9347,3000
MEMO_PAGO_OPERADOR,818054,2020-11-27,2020-11-27,FRANCES_2012,2969,2000
PAGOPOTENCIAL,17467,2020-10-21,,AMEX_ALHR,9431,17338.57
MEMO_PAGO_OPERADOR,766979,2020-03-11,2020-03-12,FRANCES_2012,5530,22000
MEMO_PAGO_OPERADOR,771028,2020-04-14,2020-10-27,FRANCES_2012,2312,0
PAGOPOTENCIAL,95950,2020-10-01,,AMEX_PARM,1364,33074.77
MEMO_PAGO_OPERADOR,821731,2020-12-09,,HSBC_LEGALES14,6233,0
MEMO_PAGO_OPERADOR,771725,2020-04-17,2020-10-27,FRANCES_2012,1400,0
MEMO_PAGO_OPERADOR,795032,2020-08-18,,FRANCES_2012,1395,0
MEMO_PAGO_OPERADOR,834404,2021-02-01,2021-02-02,FRANCES_2012,1330,6700
MEMO_PAGO_OPERADOR,838789,2021-03-04,2021-03-05,FRANCES_2012,7826,1900
PAGOPOTENCIAL,96386,2020-05-06,,AMEX_PARM,7578,5000
MEMO_PAGO_OPERADOR,845067,2021-04-05,,HSBC_LEGALES14,8447,0
MEMO_PAGO_OPERADOR,803982,2020-09-21,,FRANCES_2012,3395,0
MEMO_PAGO_OPERADOR,755158,2020-01-20,2020-01-21,FRANCES_2012,6525,3300
MEMO_PAGO_OPERADOR,772180,2020-04-21,2020-04-22,FRANCES_2012,1210,2000
PAGOPOTENCIAL,25137,2020-08-08,,AMEX_PALM,4257,12000
MEMO_PAGO_OPERADOR,787160,2020-07-02,2020-07-03,FRANCES_2012,4476,2700
MEMO_PAGO_OPERADOR,750838,2020-01-03,2020-01-06,FRANCES_2012,7135,2240
MEMO_PAGO_OPERADOR,784574,2020-06-22,2020-10-27,FRANCES_2012,8457,0
MEMO_PAGO_OPERADOR,799039,2020-08-31,2020-09-01,FRANCES_2012,3062,1650
MEMO_PAGO_OPERADOR,864852,2021-07-03,,HSBC_LEGALES14,6138,0
MEMO_PAGO_OPERADOR,863328,2021-06-22,2021-06-22,FRANCES_2012,9816,8000
MEMO_PAGO_OPERADOR,772752,2020-04-23,2020-04-24,FRANCES_2012,7439,2800
MEMO_PAGO_OPERADOR,835622,2021-01-28,2021-02-05,BSR_TARDIA,5206,8338
MEMO_PAGO_OPERADOR,789315,2020-07-15,2020-10-27,FRANCES_2012,1054,0
MEMO_PAGO_OPERADOR,834200,2021-01-29,2021-01-29,FRANCES_2012,9229,4000
MEMO_PAGO_OPERADOR,862894,2021-06-15,2021-06-15,FRANCES_2012,3751,12100
MEMO_PAGO_OPERADOR,866989,2021-07-08,,HSBC_LEGALES14,1842,0
MEMO_PAGO_OPERADOR,798104,2020-08-27,2020-08-27,FRANCES_2012,5633,7050
PAGOPOTENCIAL,88302,2020-04-27,,AMEX_PALM,8695,4000
MEMO_PAGO_OPERADOR,838135,2021-02-26,2021-03-01,BSR_TARDIA,1027,5444.44
MEMO_PAGO_OPERADOR,768043,2020-03-17,2020-03-18,FRANCES_2012,9126,12200
MEMO_PAGO_OPERADOR,845657,2021-04-08,2021-04-12,FRANCES_2012,8778,600
PAGOPOTENCIAL,80026,2020-07-22,,AMEX_PARM,3322,17500
MEMO_PAGO_OPERADOR,836924,2021-02-17,2021-02-18,FRANCES_2012,1868,15500
PAGOPOTENCIAL,115830,2021-03-31,,HSBC_LEGALES14,9906,7000
MEMO_PAGO_OPERADOR,860833,2021-06-05,2021-06-07,FRANCES_2012,6315,4202
MEMO_PAGO_OPERADOR,757516,2020-01-31,2020-01-31,FRANCES_2012,8523,8700
MEMO_PAGO_OPERADOR,867073,2021-07-14,2021-07-14,FRANCES_2012,9626,68
MEMO_PAGO_OPERADOR,816884,2020-11-26,2020-12-02,BSR_TARDIA,6957,6839
MEMO_PAGO_OPERADOR,803782,2020-09-22,2020-09-22,FRANCES_2012,8539,7500
MEMO_PAGO_OPERADOR,869268,2021-07-23,,FRANCES_2012,9398,8400
MEMO_PAGO_OPERADOR,785832,2020-06-26,2020-06-29,FRANCES_2012,3585,5600
MEMO_PAGO_OPERADOR,791799,2020-07-29,2020-07-29,BSR_TARDIA,9029,1151.87
MEMO_PAGO_OPERADOR,760875,2020-02-17,2020-02-19,BSR_TARDIA,5870,1389.68
PAGOPOTENCIAL,24791,2020-05-29,,AMEX_PARM,1218,7600
MEMO_PAGO_OPERADOR,783959,2020-06-17,2020-06-18,FRANCES_2012,3452,13000
MEMO_PAGO_OPERADOR,778970,2020-05-21,2020-05-21,FRANCES_2012,6944,6000
MEMO_PAGO_OPERADOR,756541,2020-01-27,2020-01-28,FRANCES_2012,5049,1800
MEMO_PAGO_OPERADOR,804217,2020-09-24,,FRANCES_2012,5121,0
MEMO_PAGO_OPERADOR,812639,2020-11-10,2020-11-11,FRANCES_2012,7033,4500
PAGOPOTENCIAL,96155,2020-10-07,,HSBC_LEGALES_TEMP,8521,20000
PAGOPOTENCIAL,31244,2020-02-08,,AMEX_PALM,6341,6500
MEMO_PAGO_OPERADOR,802504,2020-09-15,,FRANCES_2012,8292,0
MEMO_PAGO_OPERADOR,784246,2020-06-19,2020-06-22,BSR_TARDIA,4266,6687.79
PAGOPOTENCIAL,34745,2020-06-11,,AMEX_PALM,3355,12000
PAGOPOTENCIAL,58729,2020-09-05,,AMEX_PALM,3421,8900
MEMO_PAGO_OPERADOR,757301,2020-01-29,2020-01-30,FRANCES_2012,5840,850
MEMO_PAGO_OPERADOR,788789,2020-07-13,2020-07-14,FRANCES_2012,9986,4000
MEMO_PAGO_OPERADOR,777331,2020-05-13,2020-05-13,FRANCES_2012,1322,3655
MEMO_PAGO_OPERADOR,815515,2020-11-16,2020-11-16,FRANCES_2012,7893,3900
MEMO_PAGO_OPERADOR,784493,2020-06-18,2020-06-22,FRANCES_2012,1750,10500
PAGOPOTENCIAL,82625,2020-09-24,,AMEX_PARM,4201,18079.43
MEMO_PAGO_OPERADOR,844540,2021-03-29,2021-03-30,FRANCES_2012,1285,5502
MEMO_PAGO_OPERADOR,819367,2020-12-07,,FRANCES_2012,5244,0
MEMO_PAGO_OPERADOR,781561,2020-06-04,2020-06-05,HSBC_LEGALES_TEMP,3695,1162
MEMO_PAGO_OPERADOR,811443,2020-10-30,2020-10-30,FRANCES_2012,4536,13800
MEMO_PAGO_OPERADOR,806797,2020-10-08,2020-10-13,FRANCES_2012,7455,4070
MEMO_PAGO_OPERADOR,788903,2020-07-14,2020-07-15,BSR_TARDIA,4943,2200
OP_BBVA,380,2021-04-22,,FRANCES_2012,6741,64600
MEMO_PAGO_OPERADOR,795913,2020-08-21,,FRANCES_2012,8692,0
MEMO_PAGO_OPERADOR,866805,2021-07-08,2021-07-13,FRANCES_2012,7117,7500
MEMO_PAGO_OPERADOR,761326,2020-02-18,2020-02-19,FRANCES_2012,4993,1400
PAGOPOTENCIAL,25766,2020-01-30,,AMEX_PARM,5169,5600
PAGOPOTENCIAL,116526,2021-04-22,,AMEX_ALLR,6421,1910
